--- TRIGGERED ---
-0.004,-0.003,0.974,2.502,0.977,-0.793
-0.004,-0.001,0.973,2.380,0.916,-0.854
-0.004,-0.002,0.974,2.380,0.854,-0.671
-0.004,-0.002,0.975,2.380,0.793,-0.793
-0.002,-0.001,0.974,2.380,0.916,-0.793
-0.002,-0.001,0.974,2.380,0.916,-0.854
-0.004,-0.001,0.974,2.380,0.916,-0.549
-0.002,-0.003,0.974,2.319,0.793,-0.793
-0.004,-0.001,0.975,2.380,0.916,-0.854
-0.003,-0.001,0.974,2.319,0.671,-0.854
-0.003,-0.002,0.974,2.197,0.977,-0.549
-0.003,-0.002,0.979,2.319,0.793,-0.854
-0.003,-0.002,0.977,2.319,0.793,-0.732
-0.003,-0.003,0.972,2.441,0.854,-0.793
-0.002,-0.002,0.968,2.380,0.977,-0.854
-0.003,-0.002,0.971,2.380,0.854,-0.793
-0.003,-0.001,0.977,2.136,0.916,-0.671
-0.003,-0.001,0.973,2.319,0.732,-0.732
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.330,0.145,-0.007,-105.652,-117.554,-19.836
0.552,0.164,-0.056,-132.324,-114.746,-46.082
0.663,0.111,-0.066,-115.417,-113.037,-70.068
0.392,0.055,0.033,-83.557,-110.657,-97.839
-0.039,0.034,0.017,-36.072,-103.577,-107.361
-0.023,0.042,0.001,9.460,-91.980,-77.698
-0.007,0.030,-0.007,79.346,-82.092,-62.805
-0.018,0.012,-0.020,105.286,-81.116,-67.566
-0.019,0.007,-0.026,126.770,-80.200,-71.167
-0.019,0.004,-0.032,146.057,-81.055,-71.228
-0.009,-0.011,-0.046,177.185,-90.027,-60.364
-0.010,-0.021,-0.053,186.523,-95.947,-54.138
-0.014,-0.030,-0.056,190.063,-101.196,-47.852
-0.016,-0.042,-0.061,187.988,-106.567,-41.138
-0.005,-0.061,-0.070,166.016,-120.300,-28.137
0.000,-0.066,-0.073,147.644,-132.751,-22.339
0.000,-0.072,-0.073,125.427,-150.085,-16.113
-0.001,-0.075,-0.074,100.342,-172.180,0.977
-0.016,-0.074,-0.068,42.114,-228.027,13.062
-0.030,-0.073,-0.064,11.047,-262.207,26.917
-0.048,-0.070,-0.062,-20.264,-300.232,42.053
-0.066,-0.066,-0.057,-87.708,-379.822,72.571
-0.143,-0.107,-0.076,-129.150,-411.926,82.458
-0.154,-0.082,-0.055,-183.289,-426.025,85.083
-0.198,-0.041,-0.008,-233.032,-446.655,90.576
-1.357,-0.230,2.097,-226.379,-754.456,-42.786
-0.634,-0.014,-0.233,277.832,427.307,164.734
0.043,-0.031,-0.271,501.160,395.264,175.110
0.003,-0.008,-0.234,439.636,448.242,151.978
0.103,-0.025,-0.163,348.267,325.256,74.585
0.097,-0.048,-0.134,304.199,230.347,50.171
0.049,-0.075,-0.124,256.287,138.672,35.339
0.008,-0.104,-0.116,200.317,66.833,26.184
-0.020,-0.114,-0.106,63.599,-4.211,16.296
0.779,-0.970,0.042,-30.212,-38.330,11.597
0.078,-0.193,-0.111,-266.296,-156.006,10.193
-0.078,-0.030,-0.126,-392.578,-200.562,10.925
0.377,-0.328,-0.037,-479.431,-235.596,17.456
1.323,0.095,0.762,-588.745,-316.406,45.105
-0.008,0.221,0.121,-524.841,-588.196,58.655
-1.879,4.000,3.993,686.768,-298.462,-17.090
0.003,0.001,0.971,1.770,0.061,-0.061
-0.004,0.000,0.974,1.953,0.122,-0.122
-0.004,-0.000,0.964,2.014,1.038,-0.122
-0.005,-0.007,0.970,2.014,1.221,-0.366
0.096,0.003,1.035,-4.700,-1.404,-0.427
0.002,-0.010,1.004,0.549,1.038,-0.488
-0.021,-0.034,1.014,-2.869,1.404,-0.671
-0.068,-0.168,0.996,-8.911,2.502,-1.831
0.025,-0.103,0.868,-5.798,2.502,5.188
-0.019,0.176,1.170,33.081,-2.197,1.282
0.042,0.324,0.991,6.897,2.258,-4.456
-0.007,0.014,0.968,2.258,-0.854,-0.854
-0.000,0.025,0.971,3.906,0.549,-1.709
-0.003,-0.005,0.976,2.014,0.122,-5.798
-0.003,-0.026,0.980,1.526,0.183,-6.165
-0.005,-0.008,0.975,1.282,0.183,-2.686
-0.006,0.004,0.972,1.282,0.488,-1.221
-0.005,0.007,0.975,2.258,0.793,-1.343
-0.005,0.007,0.976,2.991,1.221,-1.404
-0.005,0.007,0.974,4.150,1.892,-1.038
-0.005,0.009,0.975,4.028,2.258,-2.441
-0.004,0.004,0.976,3.662,2.197,-3.418
-0.003,-0.002,0.977,3.174,1.709,-3.113
-0.001,-0.001,0.974,2.747,1.404,-2.686
-0.000,-0.002,0.975,2.380,1.099,-2.136
-0.001,-0.001,0.975,2.380,0.916,-1.709
-0.001,-0.000,0.974,2.258,0.549,-0.793
-0.003,0.001,0.977,1.953,0.427,-0.427
-0.003,0.002,0.976,2.136,0.488,-0.305
-0.003,0.002,0.976,2.197,0.671,-0.183
-0.003,0.002,0.975,2.258,0.793,-0.183
-0.002,0.001,0.976,2.380,0.916,-0.183
-0.003,0.002,0.974,2.319,0.854,-0.122
-0.004,0.000,0.974,2.319,0.854,-0.244
-0.003,0.001,0.975,2.136,0.977,-0.183
-0.003,0.000,0.977,2.197,0.977,-0.244
-0.002,0.002,0.974,2.258,0.854,-0.244
-0.002,0.001,0.974,2.319,0.916,-0.122
-0.003,0.001,0.974,2.441,0.916,-0.183
-0.003,0.002,0.975,2.380,0.793,-0.305
-0.003,0.002,0.975,2.319,0.610,-0.427
-0.002,0.001,0.976,2.380,0.671,-0.732
-0.002,0.001,0.974,2.136,0.732,-0.793
-0.004,0.002,0.975,2.502,0.854,-0.427
-0.004,0.001,0.977,2.625,1.221,-0.244
-0.002,-0.001,0.973,3.418,1.404,0.183
-0.013,0.010,0.978,2.747,1.160,0.549
0.002,-0.011,0.968,3.662,2.747,0.305
-0.019,0.053,0.997,-1.648,-1.587,0.183
0.002,0.006,0.974,0.427,-1.343,0.122
-0.002,0.002,0.975,2.258,0.610,0.000
-0.003,0.002,0.975,2.014,0.854,0.000
-0.002,0.001,0.977,2.197,0.793,-0.061
-0.003,0.000,0.977,2.258,0.793,0.000
-0.002,0.001,0.976,2.258,0.793,0.122
-0.003,0.001,0.973,2.258,0.854,0.000
-0.003,0.001,0.975,2.197,0.793,-0.122
-0.002,0.001,0.976,2.075,0.671,-0.122
-0.002,0.001,0.975,2.319,0.793,0.000
-0.002,0.001,0.973,2.197,0.793,-0.061
-0.003,0.001,0.977,2.197,0.732,-0.183
-0.002,0.001,0.977,2.258,0.793,0.061
-0.002,0.000,0.975,2.319,0.732,0.000
-0.002,0.000,0.976,2.319,0.854,0.061
-0.003,0.001,0.978,2.319,0.854,0.122
-0.003,0.000,0.977,2.075,0.793,-0.061
-0.002,0.001,0.975,2.197,0.916,-0.061
-0.002,0.000,0.977,2.319,0.854,0.000
-0.003,0.002,0.976,2.258,0.793,-0.061
-0.001,0.001,0.975,2.258,0.854,-0.244
-0.002,0.002,0.974,2.258,0.671,-0.061
-0.002,0.001,0.977,2.136,0.732,-0.061
-0.002,0.001,0.977,2.197,0.610,-0.244
-0.003,0.000,0.976,2.136,0.732,-0.122
-0.002,0.001,0.974,2.075,0.610,-0.183
-0.002,0.000,0.976,2.380,0.732,0.000
-0.002,0.001,0.976,2.258,0.916,-0.122
-0.002,0.000,0.976,2.197,0.793,-0.183
-0.003,-0.000,0.975,2.136,0.732,-0.122
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.926,0.252,0.167,1.038,-0.732,0.732
0.921,0.252,0.162,0.793,-0.549,0.854
0.919,0.255,0.156,1.404,-0.366,0.427
0.917,0.257,0.154,1.831,-0.671,0.183
0.913,0.257,0.150,2.075,-1.038,0.000
0.910,0.251,0.140,2.014,-2.258,0.305
0.906,0.241,0.125,-1.221,-3.296,1.282
0.902,0.228,0.109,-3.723,-4.883,2.197
0.905,0.238,0.093,-6.897,-7.019,3.601
0.901,0.241,0.092,-13.794,-13.855,7.812
0.868,0.238,0.031,-19.348,-17.578,10.498
0.846,0.259,0.014,-26.978,-21.912,14.221
0.815,0.284,-0.030,-34.180,-26.489,18.860
0.677,0.294,-0.140,-50.842,-34.180,32.654
0.649,0.320,-0.150,-60.974,-38.757,38.269
0.645,0.315,-0.114,-66.345,-45.166,42.053
0.597,0.257,-0.066,-66.650,-50.598,46.204
0.073,0.046,-0.017,-54.871,-57.434,84.839
-0.008,0.052,-0.009,-38.818,-55.847,70.862
-0.036,0.059,-0.003,-17.822,-50.659,30.090
-0.049,0.063,-0.001,7.690,-45.959,-14.771
-0.037,0.047,-0.009,66.895,-38.208,-19.653
-0.027,0.035,-0.017,93.933,-36.682,-22.278
-0.017,0.022,-0.024,115.784,-37.537,-25.208
-0.011,0.012,-0.031,148.682,-45.349,-32.776
-0.007,0.000,-0.041,157.349,-52.612,-33.691
-0.004,-0.004,-0.045,165.833,-62.256,-31.128
-0.001,-0.009,-0.049,172.485,-75.195,-25.513
-0.004,-0.016,-0.053,177.917,-106.873,-10.681
-0.007,-0.029,-0.057,176.086,-124.939,-3.296
-0.012,-0.038,-0.059,171.143,-144.409,3.418
-0.015,-0.043,-0.059,162.659,-164.856,9.338
-0.027,-0.049,-0.055,138.428,-211.548,21.057
-0.036,-0.051,-0.053,124.878,-238.770,29.541
-0.051,-0.053,-0.048,110.779,-268.127,40.161
-0.070,-0.053,-0.043,96.008,-300.171,53.345
-0.085,-0.061,-0.039,64.575,-371.216,86.792
-0.123,-0.080,-0.040,44.128,-406.372,102.417
-0.166,-0.084,-0.030,15.503,-433.838,112.610
-0.226,-0.075,-0.006,-16.724,-458.496,140.015
-1.412,2.888,4.000,615.234,-1190.918,63.416
0.144,0.246,-0.071,-23.621,-50.110,212.219
0.473,1.819,-0.689,-124.634,128.357,749.878
